-1,49,41,42,43,44,45,46,47,48,38,20,24,12,4,32,8,28,49,41,42,43,44,45,46,47,48,2,7,31,25,37,27,13,18,49,41,42,43,44,45,46,47,48,21,40,34,6,14,19,29,1,49,41,42,43,44,45,46,47,48,30,39,9,17,23,11,3,35,49,41,42,43,44,45,46,47,48,26,5,36,22,16,10,15,33
-1,49,41,42,43,44,45,46,47,48,24,7,20,12,2,40,30,34,49,41,42,43,44,45,46,47,48,26,16,3,22,9,38,31,15,49,41,42,43,44,45,46,47,48,33,8,37,28,17,5,14,21,49,41,42,43,44,45,46,47,48,13,27,32,19,4,10,39,23,49,41,42,43,44,45,46,47,48,1,18,6,35,25,36,29,11
-1,49,41,42,43,44,45,46,47,48,36,31,28,12,16,10,25,1,49,41,42,43,44,45,46,47,48,30,4,33,22,9,14,19,37,49,41,42,43,44,45,46,47,48,39,34,18,15,6,3,27,24,49,41,42,43,44,45,46,47,48,26,11,17,35,8,5,23,40,49,41,42,43,44,45,46,47,48,2,29,32,20,21,13,38,7
-1,49,41,42,43,44,45,46,47,48,39,30,15,4,10,31,23,19,49,41,42,43,44,45,46,47,48,37,21,11,5,27,18,32,6,49,41,42,43,44,45,46,47,48,7,13,40,20,28,2,35,24,49,41,42,43,44,45,46,47,48,33,38,9,29,22,16,3,12,49,41,42,43,44,45,46,47,48,36,34,8,14,17,26,1,25
-1,49,41,42,43,44,45,46,47,48,24,32,27,38,6,19,2,12,49,41,42,43,44,45,46,47,48,21,36,30,5,33,10,16,14,49,41,42,43,44,45,46,47,48,35,1,15,9,40,23,29,18,49,41,42,43,44,45,46,47,48,13,7,39,28,3,22,31,20,49,41,42,43,44,45,46,47,48,11,26,4,37,34,17,8,25
-1,49,41,42,43,44,45,46,47,48,23,32,5,38,9,29,12,19,49,41,42,43,44,45,46,47,48,1,40,25,13,26,20,33,7,49,41,42,43,44,45,46,47,48,22,27,18,36,4,10,31,14,49,41,42,43,44,45,46,47,48,3,21,28,17,35,37,6,15,49,41,42,43,44,45,46,47,48,24,39,2,11,8,30,34,16
-1,49,41,42,43,44,45,46,47,48,4,35,15,27,36,20,25,9,49,41,42,43,44,45,46,47,48,34,22,37,16,29,3,12,8,49,41,42,43,44,45,46,47,48,13,1,38,19,24,10,31,28,49,41,42,43,44,45,46,47,48,33,26,23,40,5,7,11,18,49,41,42,43,44,45,46,47,48,21,32,14,30,17,39,6,2
-1,49,41,42,43,44,45,46,47,48,6,26,24,34,13,40,1,16,49,41,42,43,44,45,46,47,48,17,21,3,12,28,8,33,37,49,41,42,43,44,45,46,47,48,7,15,23,35,19,29,39,2,49,41,42,43,44,45,46,47,48,10,30,20,36,32,25,11,5,49,41,42,43,44,45,46,47,48,38,9,27,14,4,31,18,22
-1,49,41,42,43,44,45,46,47,48,38,24,28,1,31,11,9,17,49,41,42,43,44,45,46,47,48,14,19,4,33,23,39,6,27,49,41,42,43,44,45,46,47,48,20,36,3,34,7,13,21,30,49,41,42,43,44,45,46,47,48,12,35,2,29,40,10,16,22,49,41,42,43,44,45,46,47,48,25,15,37,18,8,32,26,5
-1,49,41,42,43,44,45,46,47,48,3,29,9,20,36,23,31,11,49,41,42,43,44,45,46,47,48,34,4,24,28,10,37,15,19,49,41,42,43,44,45,46,47,48,26,13,40,32,21,17,8,2,49,41,42,43,44,45,46,47,48,35,22,14,7,27,39,18,1,49,41,42,43,44,45,46,47,48,33,12,16,25,6,38,30,5
-1,49,41,42,43,44,45,46,47,48,32,15,8,16,30,5,24,36,49,41,42,43,44,45,46,47,48,17,33,11,29,39,7,2,23,49,41,42,43,44,45,46,47,48,31,9,20,14,40,3,28,21,49,41,42,43,44,45,46,47,48,38,22,27,35,18,12,4,10,49,41,42,43,44,45,46,47,48,37,19,26,34,6,1,25,13
-1,49,41,42,43,44,45,46,47,48,30,34,17,9,11,25,4,39,49,41,42,43,44,45,46,47,48,21,27,1,16,31,7,40,12,49,41,42,43,44,45,46,47,48,19,14,36,22,35,26,10,5,49,41,42,43,44,45,46,47,48,20,38,15,8,24,33,2,29,49,41,42,43,44,45,46,47,48,32,37,6,13,23,3,18,28
-1,49,41,42,43,44,45,46,47,48,23,16,34,4,8,27,13,36,49,41,42,43,44,45,46,47,48,15,17,2,10,40,30,32,24,49,41,42,43,44,45,46,47,48,20,28,1,35,14,39,21,9,49,41,42,43,44,45,46,47,48,19,33,26,3,6,25,12,37,49,41,42,43,44,45,46,47,48,22,11,18,29,7,5,31,38
-1,49,41,42,43,44,45,46,47,48,36,9,20,30,31,14,1,23,49,41,42,43,44,45,46,47,48,21,2,16,26,37,34,6,13,49,41,42,43,44,45,46,47,48,32,39,27,18,11,4,8,25,49,41,42,43,44,45,46,47,48,33,10,3,15,17,40,24,28,49,41,42,43,44,45,46,47,48,35,19,38,12,29,22,7,5
-1,49,41,42,43,44,45,46,47,48,32,40,1,29,19,6,12,22,49,41,42,43,44,45,46,47,48,5,10,24,26,33,37,15,20,49,41,42,43,44,45,46,47,48,18,38,8,11,2,31,25,30,49,41,42,43,44,45,46,47,48,34,27,4,13,7,21,39,16,49,41,42,43,44,45,46,47,48,36,9,17,35,23,14,28,3
-1,49,41,42,43,44,45,46,47,48,5,27,23,20,13,35,9,36,49,41,42,43,44,45,46,47,48,21,37,10,3,11,31,16,30,49,41,42,43,44,45,46,47,48,33,7,29,40,14,1,22,17,49,41,42,43,44,45,46,47,48,32,4,26,24,6,15,19,39,49,41,42,43,44,45,46,47,48,2,18,12,38,25,28,34,8
-1,49,41,42,43,44,45,46,47,48,34,8,22,20,37,28,13,3,49,41,42,43,44,45,46,47,48,19,26,2,40,9,23,15,31,49,41,42,43,44,45,46,47,48,33,29,36,25,18,4,6,14,49,41,42,43,44,45,46,47,48,1,10,11,32,38,21,17,30,49,41,42,43,44,45,46,47,48,39,24,16,35,5,27,7,12
-1,49,41,42,43,44,45,46,47,48,14,30,37,24,9,34,5,17,49,41,42,43,44,45,46,47,48,31,22,19,26,1,39,8,13,49,41,42,43,44,45,46,47,48,15,25,38,35,29,2,10,20,49,41,42,43,44,45,46,47,48,23,33,28,7,11,16,3,40,49,41,42,43,44,45,46,47,48,4,27,32,18,12,21,6,36
-1,49,41,42,43,44,45,46,47,48,6,40,2,29,31,16,15,22,49,41,42,43,44,45,46,47,48,1,21,8,32,30,19,13,36,49,41,42,43,44,45,46,47,48,39,25,34,27,9,14,20,3,49,41,42,43,44,45,46,47,48,18,11,5,23,28,33,7,38,49,41,42,43,44,45,46,47,48,12,26,4,35,24,37,10,17
-1,49,41,42,43,44,45,46,47,48,35,21,40,7,26,13,18,1,49,41,42,43,44,45,46,47,48,36,9,12,31,27,2,24,19,49,41,42,43,44,45,46,47,48,34,17,38,8,5,28,14,22,49,41,42,43,44,45,46,47,48,10,15,3,30,37,32,16,25,49,41,42,43,44,45,46,47,48,20,6,39,33,29,11,23,4
